Gene ID	P value	avg_log(Foldchange)	pct.1 (enriched cluster)	pct.2 (other clusters)	adjusted P value	cluster
LOC-Os02g54520	0	0.386720739	0.263	0.001	0	endodermis
LOC-Os10g06690	0	0.296606521	0.26	0.001	0	endodermis
LOC-Os02g42880	0	0.481164482	0.249	0.003	0	endodermis
LOC-Os09g25710	0	0.297224479	0.249	0.001	0	endodermis
LOC-Os02g47980	0	0.463501686	0.239	0.001	0	endodermis
LOC-Os08g38580	0	0.25440502	0.225	0.004	0	endodermis
LOC-Os03g02860	0	0.322297572	0.221	0.003	0	endodermis
LOC-Os01g56320	0	0.251763579	0.221	0.001	0	endodermis
LOC-Os03g09230	0	0.367709015	0.218	0.003	0	endodermis
LOC-Os03g61780	0	0.268525117	0.218	0.001	0	endodermis
LOC-Os01g05850	0	0.252299944	0.218	0.001	0	endodermis
LOC-Os01g58910	0	0.306349269	0.196	0.002	0	endodermis
LOC-Os04g38690	0	0.294482122	0.189	0.001	0	endodermis
LOC-Os09g31180	1.04E-306	2.269558041	0.937	0.183	4.06E-302	endodermis
LOC-Os03g63680	1.06E-306	0.308543988	0.396	0.019	4.15E-302	endodermis
LOC-Os08g03450	1.09E-306	2.484130613	0.954	0.195	4.27E-302	endodermis
LOC-Os01g33050	3.44E-305	1.02709079	0.775	0.1	1.35E-300	endodermis
LOC-Os01g55820	6.13E-305	1.695627625	0.744	0.094	2.40E-300	endodermis
LOC-Os03g38490	2.16E-303	0.276122303	0.358	0.015	8.46E-299	endodermis
LOC-Os08g41810	2.79E-302	2.399230584	0.965	0.2	1.09E-297	endodermis
LOC-Os03g17910	9.46E-302	0.482143854	0.544	0.04	3.71E-297	endodermis
LOC-Os07g37570	7.58E-301	0.484635336	0.551	0.042	2.97E-296	endodermis
LOC-Os01g13720	1.60E-300	0.31325899	0.404	0.02	6.27E-296	endodermis
LOC-Os10g28230	7.03E-299	0.614925883	0.267	0.007	2.76E-294	endodermis
LOC-Os05g24970	1.60E-298	1.334338151	0.775	0.106	6.29E-294	endodermis
LOC-Os05g13950	2.63E-298	0.563308079	0.533	0.041	1.03E-293	endodermis
LOC-Os06g44080	1.90E-297	0.471426714	0.509	0.036	7.44E-293	endodermis
LOC-Os11g04370	1.91E-296	0.438401917	0.467	0.03	7.48E-292	endodermis
LOC-Os05g30420	4.70E-296	0.300143457	0.372	0.017	1.84E-291	endodermis
LOC-Os02g17680	1.87E-295	0.308126809	0.33	0.013	7.34E-291	endodermis
LOC-Os07g36264	3.76E-295	2.496490258	0.968	0.215	1.48E-290	endodermis
LOC-Os11g27400	6.98E-295	0.274389648	0.246	0.006	2.74E-290	endodermis
LOC-Os04g37510	1.51E-294	0.324001795	0.365	0.017	5.93E-290	endodermis
LOC-Os04g34630	2.75E-294	3.179910694	0.547	0.046	1.08E-289	endodermis
LOC-Os02g56020	5.89E-292	0.259066797	0.34	0.014	2.31E-287	endodermis
LOC-Os03g49485	1.20E-291	0.405955931	0.46	0.029	4.72E-287	endodermis
LOC-Os09g39540	3.32E-291	2.53602789	0.968	0.219	1.30E-286	endodermis
LOC-Os02g18390	5.14E-291	0.264740766	0.302	0.01	2.01E-286	endodermis
LOC-Os01g22490	2.01E-289	2.137857944	0.919	0.183	7.90E-285	endodermis
LOC-Os12g38000	2.19E-288	2.397253046	0.94	0.2	8.61E-284	endodermis
LOC-Os07g38600	2.56E-288	0.253642058	0.34	0.014	1.00E-283	endodermis
LOC-Os03g11990	9.29E-288	0.731532155	0.681	0.075	3.64E-283	endodermis
LOC-Os07g37760	1.99E-287	2.232082894	0.926	0.19	7.80E-283	endodermis
LOC-Os04g17050	1.88E-286	0.526282862	0.509	0.038	7.36E-282	endodermis
LOC-Os07g12250	6.63E-286	1.28532428	0.758	0.102	2.60E-281	endodermis
LOC-Os02g22780	8.94E-285	0.439839517	0.425	0.026	3.51E-280	endodermis
LOC-Os08g10608	3.28E-283	1.056269967	0.723	0.093	1.29E-278	endodermis
LOC-Os11g29190	2.58E-282	1.799880503	0.891	0.169	1.01E-277	endodermis
LOC-Os08g39820	3.39E-282	0.373959802	0.404	0.022	1.33E-277	endodermis
LOC-Os03g13800	6.70E-282	1.791901724	0.912	0.177	2.63E-277	endodermis
LOC-Os08g31810	3.74E-280	1.020345658	0.775	0.109	1.47E-275	endodermis
LOC-Os02g43830	6.94E-279	0.75102142	0.688	0.081	2.72E-274	endodermis
LOC-Os05g51180	4.76E-278	0.921698281	0.716	0.088	1.87E-273	endodermis
LOC-Os03g25050	1.63E-276	1.433916795	0.835	0.144	6.37E-272	endodermis
LOC-Os03g04490	1.16E-275	0.475154961	0.47	0.033	4.53E-271	endodermis
LOC-Os05g41110	2.09E-275	1.868803709	0.888	0.171	8.20E-271	endodermis
LOC-Os05g46280	1.66E-273	0.376484099	0.47	0.032	6.51E-269	endodermis
LOC-Os01g19400	1.05E-272	0.49752324	0.554	0.048	4.11E-268	endodermis
LOC-Os05g44160	1.89E-272	0.307465768	0.382	0.02	7.41E-268	endodermis
LOC-Os07g07490	5.77E-272	0.337681271	0.386	0.021	2.26E-267	endodermis
LOC-Os03g21940	2.64E-268	2.253506842	0.94	0.215	1.03E-263	endodermis
LOC-Os07g47580	2.79E-268	0.670035175	0.632	0.067	1.10E-263	endodermis
LOC-Os03g22340	1.36E-267	2.235458927	0.968	0.242	5.32E-263	endodermis
LOC-Os02g48660	2.79E-267	2.639318405	0.958	0.242	1.09E-262	endodermis
LOC-Os07g32510	5.95E-266	0.694849226	0.621	0.065	2.33E-261	endodermis
LOC-Os10g27190	4.90E-263	1.863686168	0.93	0.213	1.92E-258	endodermis
LOC-Os07g29320	2.15E-260	0.254716887	0.316	0.014	8.43E-256	endodermis
LOC-Os12g05430	2.36E-260	2.060229	0.926	0.214	9.27E-256	endodermis
LOC-Os06g31210	8.70E-259	0.501424137	0.565	0.052	3.41E-254	endodermis
LOC-Os01g59500	1.30E-258	0.393257793	0.428	0.028	5.11E-254	endodermis
LOC-Os01g54910	4.91E-258	0.309107823	0.4	0.025	1.92E-253	endodermis
LOC-Os10g26690	3.57E-257	0.387513402	0.435	0.03	1.40E-252	endodermis
LOC-Os05g37330	3.01E-256	2.079759409	0.923	0.22	1.18E-251	endodermis
LOC-Os08g40610	6.54E-256	0.463708903	0.523	0.045	2.56E-251	endodermis
LOC-Os05g39960	8.07E-256	2.804203804	1	0.306	3.16E-251	endodermis
LOC-Os07g43020	1.12E-254	0.637841478	0.618	0.068	4.41E-250	endodermis
LOC-Os04g01500	1.60E-253	0.743882174	0.263	0.009	6.27E-249	endodermis
LOC-Os01g68790	1.82E-253	1.142832186	0.768	0.121	7.15E-249	endodermis
LOC-Os03g14530	2.24E-252	1.12845881	0.74	0.112	8.77E-248	endodermis
LOC-Os10g32920	3.29E-252	2.666056607	0.986	0.292	1.29E-247	endodermis
LOC-Os12g33240	2.73E-250	0.968653505	0.8	0.133	1.07E-245	endodermis
LOC-Os08g02410	4.88E-250	2.207603927	0.951	0.252	1.91E-245	endodermis
LOC-Os07g16950	1.69E-249	0.2547129	0.323	0.015	6.65E-245	endodermis
LOC-Os02g58740	4.55E-249	0.279815241	0.253	0.008	1.78E-244	endodermis
LOC-Os11g14990	6.51E-249	0.392383833	0.442	0.032	2.55E-244	endodermis
LOC-Os06g21480	7.89E-247	1.207363636	0.712	0.104	3.09E-242	endodermis
LOC-Os03g58050	4.12E-246	2.532474731	0.975	0.295	1.62E-241	endodermis
LOC-Os01g52390	5.18E-246	0.916238378	0.632	0.077	2.03E-241	endodermis
LOC-Os01g43250	1.98E-245	0.459507697	0.582	0.06	7.76E-241	endodermis
LOC-Os12g25490	5.49E-244	0.423905057	0.544	0.05	2.15E-239	endodermis
LOC-Os04g32840	1.70E-243	0.380676731	0.305	0.014	6.67E-239	endodermis
LOC-Os10g17454	3.48E-243	0.385286954	0.474	0.038	1.36E-238	endodermis
LOC-Os11g05562	3.50E-243	1.430398569	0.895	0.206	1.37E-238	endodermis
LOC-Os04g30780	3.55E-243	0.57874266	0.533	0.051	1.39E-238	endodermis
LOC-Os03g53845	3.26E-242	0.26001676	0.337	0.018	1.28E-237	endodermis
LOC-Os01g53620	1.13E-240	0.76619154	0.688	0.095	4.44E-236	endodermis
LOC-Os03g51510	5.64E-240	0.980056457	0.814	0.146	2.21E-235	endodermis
LOC-Os03g05300	1.03E-238	0.560813594	0.481	0.041	4.04E-234	endodermis
LOC-Os11g24610	1.20E-238	2.619789113	0.972	0.302	4.72E-234	endodermis
LOC-Os04g27860	1.61E-238	1.86222316	0.947	0.259	6.31E-234	endodermis
LOC-Os06g45390	2.20E-238	0.269013386	0.361	0.021	8.65E-234	endodermis
LOC-Os03g58430	2.70E-238	1.869693312	0.916	0.229	1.06E-233	endodermis
LOC-Os01g16890	3.69E-238	2.75148401	0.993	0.335	1.45E-233	endodermis
LOC-Os03g42799	4.18E-237	1.428203159	0.877	0.19	1.64E-232	endodermis
LOC-Os01g12090	8.43E-237	0.329539951	0.414	0.029	3.31E-232	endodermis
LOC-Os08g06040	1.15E-234	1.921891626	0.912	0.232	4.53E-230	endodermis
LOC-Os12g04790	1.62E-234	0.268151508	0.347	0.02	6.36E-230	endodermis
LOC-Os07g05580	1.13E-233	2.456779057	0.993	0.338	4.42E-229	endodermis
LOC-Os10g32550	5.67E-232	0.701969903	0.568	0.063	2.22E-227	endodermis
LOC-Os02g09600	4.00E-231	0.606836819	0.582	0.067	1.57E-226	endodermis
LOC-Os02g06700	4.20E-230	2.47626546	0.968	0.31	1.65E-225	endodermis
LOC-Os03g18810	3.69E-228	0.353305089	0.428	0.033	1.45E-223	endodermis
LOC-Os10g31520	1.32E-227	0.25509708	0.354	0.022	5.19E-223	endodermis
LOC-Os01g46380	3.68E-227	0.60655712	0.628	0.077	1.44E-222	endodermis
LOC-Os04g01510	5.27E-226	0.502459241	0.193	0.005	2.07E-221	endodermis
LOC-Os07g33997	1.67E-225	3.136066836	1	0.392	6.54E-221	endodermis
LOC-Os03g13170	2.12E-225	2.688764938	0.975	0.341	8.32E-221	endodermis
LOC-Os03g18510	9.62E-225	0.707583129	0.604	0.076	3.77E-220	endodermis
LOC-Os02g54470	1.08E-222	2.310607912	0.986	0.351	4.24E-218	endodermis
LOC-Os03g22460	1.24E-222	2.136506592	0.961	0.312	4.87E-218	endodermis
LOC-Os06g36160	1.93E-222	1.894533227	0.902	0.245	7.56E-218	endodermis
LOC-Os12g09280	4.36E-222	0.689977922	0.653	0.091	1.71E-217	endodermis
LOC-Os08g41300	1.44E-221	2.40998917	0.958	0.31	5.63E-217	endodermis
LOC-Os08g02340	2.44E-220	2.59460809	0.986	0.363	9.56E-216	endodermis
LOC-Os03g24930	2.58E-220	0.657985109	0.365	0.025	1.01E-215	endodermis
LOC-Os10g34180	1.14E-218	1.269228908	0.818	0.166	4.48E-214	endodermis
LOC-Os02g12800	4.16E-218	0.905179876	0.572	0.071	1.63E-213	endodermis
LOC-Os10g27174	4.96E-218	2.641518953	0.986	0.371	1.95E-213	endodermis
LOC-Os06g47220	2.59E-217	1.10093883	0.628	0.086	1.02E-212	endodermis
LOC-Os12g39220	3.49E-217	0.269298884	0.221	0.007	1.37E-212	endodermis
LOC-Os05g43794	5.05E-216	0.791762487	0.639	0.093	1.98E-211	endodermis
LOC-Os12g09590	4.45E-215	0.266254672	0.323	0.019	1.75E-210	endodermis
LOC-Os06g27970	6.13E-215	0.356484786	0.516	0.051	2.40E-210	endodermis
LOC-Os03g13760	7.99E-215	0.551825895	0.579	0.069	3.13E-210	endodermis
LOC-Os07g15880	8.00E-213	0.879235673	0.719	0.119	3.14E-208	endodermis
LOC-Os02g10220	1.02E-212	0.548279521	0.396	0.031	3.98E-208	endodermis
LOC-Os07g46750	1.28E-212	2.218477939	0.972	0.363	5.02E-208	endodermis
LOC-Os03g26860	9.49E-212	0.407068631	0.47	0.045	3.72E-207	endodermis
LOC-Os05g40820	2.39E-210	1.79869465	0.926	0.288	9.36E-206	endodermis
LOC-Os03g56241	9.02E-210	1.756040686	0.93	0.275	3.54E-205	endodermis
LOC-Os05g42110	3.42E-209	0.451990391	0.53	0.056	1.34E-204	endodermis
LOC-Os12g38650	1.26E-208	0.382573831	0.446	0.04	4.93E-204	endodermis
LOC-Os07g22600	2.99E-208	0.339609703	0.393	0.03	1.17E-203	endodermis
LOC-Os01g73780	3.41E-208	0.3173729	0.393	0.03	1.34E-203	endodermis
LOC-Os05g32310	1.95E-207	0.887355675	0.782	0.154	7.66E-203	endodermis
LOC-Os10g08930	2.31E-207	2.332132475	0.979	0.363	9.07E-203	endodermis
LOC-Os05g38520	4.15E-206	2.581598013	0.993	0.437	1.63E-201	endodermis
LOC-Os03g59720	4.28E-205	1.269491993	0.849	0.211	1.68E-200	endodermis
LOC-Os06g30030	4.85E-205	0.398253151	0.263	0.013	1.90E-200	endodermis
LOC-Os08g04440	1.27E-203	0.921084382	0.772	0.153	4.98E-199	endodermis
LOC-Os07g42170	1.78E-203	1.608206374	0.909	0.266	6.99E-199	endodermis
LOC-Os07g41790	3.48E-202	2.209385477	0.972	0.378	1.37E-197	endodermis
LOC-Os05g02410	3.72E-201	0.746097184	0.726	0.129	1.46E-196	endodermis
LOC-Os02g38190	4.95E-199	0.578400545	0.618	0.084	1.94E-194	endodermis
LOC-Os03g55290	2.81E-198	0.411551789	0.186	0.005	1.10E-193	endodermis
LOC-Os04g41040	5.94E-198	0.308430898	0.404	0.033	2.33E-193	endodermis
LOC-Os06g05660	1.53E-197	0.618166545	0.582	0.076	6.00E-193	endodermis
LOC-Os10g41410	3.45E-195	2.258382217	0.895	0.282	1.35E-190	endodermis
LOC-Os01g36240	6.97E-195	0.551735581	0.253	0.012	2.73E-190	endodermis
LOC-Os12g37900	1.43E-194	0.754218873	0.375	0.031	5.60E-190	endodermis
LOC-Os03g29460	4.26E-194	2.234316017	0.975	0.397	1.67E-189	endodermis
LOC-Os02g14059	6.59E-194	1.124976801	0.825	0.205	2.58E-189	endodermis
LOC-Os07g06820	6.39E-193	0.280847938	0.389	0.032	2.51E-188	endodermis
LOC-Os02g13630	1.67E-192	0.964016116	0.726	0.142	6.55E-188	endodermis
LOC-Os09g39430	9.95E-192	0.483308621	0.267	0.014	3.90E-187	endodermis
LOC-Os03g60300	1.01E-191	0.320434714	0.26	0.013	3.94E-187	endodermis
LOC-Os03g60720	3.85E-191	0.252202925	0.274	0.015	1.51E-186	endodermis
LOC-Os06g45660	1.46E-189	0.441449645	0.561	0.072	5.71E-185	endodermis
LOC-Os08g33920	1.82E-189	1.564995132	0.888	0.27	7.13E-185	endodermis
LOC-Os11g34230	7.28E-188	0.402137585	0.456	0.047	2.85E-183	endodermis
LOC-Os06g06730	1.73E-187	0.263513673	0.372	0.03	6.78E-183	endodermis
LOC-Os12g07740	2.28E-187	0.413506329	0.453	0.047	8.92E-183	endodermis
LOC-Os02g37430	6.65E-187	1.731148337	0.944	0.357	2.61E-182	endodermis
LOC-Os10g35690	4.48E-186	0.610692801	0.6	0.087	1.76E-181	endodermis
LOC-Os09g35670	6.95E-185	0.370464186	0.463	0.049	2.73E-180	endodermis
LOC-Os03g08450	4.95E-184	0.64947137	0.642	0.103	1.94E-179	endodermis
LOC-Os12g29430	5.35E-184	0.964211487	0.565	0.077	2.10E-179	endodermis
LOC-Os02g37070	1.34E-183	1.399194781	0.354	0.029	5.27E-179	endodermis
LOC-Os02g45200	1.40E-183	0.631793781	0.495	0.057	5.51E-179	endodermis
LOC-Os04g47990	4.30E-182	0.338583275	0.316	0.022	1.69E-177	endodermis
LOC-Os03g40310	4.54E-182	0.273305972	0.396	0.036	1.78E-177	endodermis
LOC-Os03g07840	4.55E-181	0.442682391	0.467	0.052	1.78E-176	endodermis
LOC-Os02g45810	1.72E-179	1.079310996	0.786	0.191	6.76E-175	endodermis
LOC-Os04g36760	2.42E-179	0.340584352	0.382	0.033	9.47E-175	endodermis
LOC-Os04g32820	5.39E-178	0.297936637	0.288	0.018	2.11E-173	endodermis
LOC-Os12g31800	4.96E-176	0.844571268	0.712	0.141	1.95E-171	endodermis
LOC-Os10g32880	1.06E-174	0.452827583	0.54	0.072	4.15E-170	endodermis
LOC-Os03g17680	1.45E-174	0.429120877	0.361	0.031	5.67E-170	endodermis
LOC-Os02g18830	2.11E-174	0.298928402	0.414	0.04	8.27E-170	endodermis
LOC-Os02g34460	6.83E-174	0.771279874	0.586	0.092	2.68E-169	endodermis
LOC-Os01g73960	4.40E-173	0.471868552	0.453	0.051	1.73E-168	endodermis
LOC-Os03g07290	7.50E-172	0.850375352	0.747	0.167	2.94E-167	endodermis
LOC-Os03g08020	4.72E-171	1.149810867	0.779	0.196	1.85E-166	endodermis
LOC-Os02g32420	5.84E-171	0.309326776	0.337	0.027	2.29E-166	endodermis
LOC-Os01g05140	2.11E-170	0.602557511	0.639	0.106	8.29E-166	endodermis
LOC-Os08g45040	3.90E-170	0.895866	0.782	0.189	1.53E-165	endodermis
LOC-Os12g10650	4.27E-170	0.439889069	0.474	0.059	1.67E-165	endodermis
LOC-Os06g48780	1.43E-169	1.804410774	0.982	0.561	5.61E-165	endodermis
LOC-Os05g28750	2.42E-169	2.197883737	0.989	0.59	9.50E-165	endodermis
LOC-Os08g21660	5.26E-169	0.422779457	0.481	0.059	2.06E-164	endodermis
LOC-Os01g41880	6.86E-169	0.543542776	0.558	0.081	2.69E-164	endodermis
LOC-Os03g17450	7.66E-169	0.368718889	0.474	0.056	3.00E-164	endodermis
LOC-Os01g64620	1.48E-168	0.476610507	0.393	0.039	5.80E-164	endodermis
LOC-Os02g48390	6.16E-168	0.764049817	0.709	0.135	2.42E-163	endodermis
LOC-Os07g41750	7.62E-168	0.744946713	0.628	0.112	2.99E-163	endodermis
LOC-Os07g27930	3.27E-167	0.375803566	0.491	0.061	1.28E-162	endodermis
LOC-Os06g47544	1.19E-165	0.482208983	0.572	0.083	4.66E-161	endodermis
LOC-Os08g27070	4.36E-165	1.407379467	0.881	0.285	1.71E-160	endodermis
LOC-Os05g02880	1.77E-164	0.371332792	0.463	0.056	6.92E-160	endodermis
LOC-Os12g14110	1.79E-164	0.442751507	0.586	0.091	7.04E-160	endodermis
LOC-Os04g02820	1.05E-163	0.763983165	0.639	0.12	4.12E-159	endodermis
LOC-Os03g29920	7.37E-163	1.169155291	0.828	0.217	2.89E-158	endodermis
LOC-Os08g13710	1.79E-162	0.374107597	0.34	0.03	7.01E-158	endodermis
LOC-Os04g58830	1.01E-161	0.401811157	0.488	0.063	3.97E-157	endodermis
LOC-Os09g33480	1.66E-161	0.291864726	0.414	0.043	6.50E-157	endodermis
LOC-Os02g54700	2.16E-161	0.775352355	0.723	0.157	8.46E-157	endodermis
LOC-Os02g49850	1.67E-159	0.329028411	0.161	0.005	6.56E-155	endodermis
LOC-Os04g52180	2.86E-159	1.629112127	0.933	0.418	1.12E-154	endodermis
LOC-Os10g41960	2.93E-157	0.431938322	0.491	0.066	1.15E-152	endodermis
LOC-Os02g01280	1.75E-155	0.260935427	0.368	0.036	6.86E-151	endodermis
LOC-Os05g05220	3.64E-155	0.250383274	0.34	0.03	1.43E-150	endodermis
LOC-Os03g48830	7.05E-155	1.002218723	0.733	0.186	2.77E-150	endodermis
LOC-Os10g26660	1.56E-154	0.340827735	0.432	0.05	6.13E-150	endodermis
LOC-Os08g16130	1.94E-154	0.307097296	0.347	0.032	7.62E-150	endodermis
LOC-Os01g03100	6.78E-154	0.25335348	0.214	0.011	2.66E-149	endodermis
LOC-Os02g29400	3.46E-153	0.685704621	0.586	0.102	1.36E-148	endodermis
LOC-Os10g41050	1.74E-152	0.279452354	0.404	0.044	6.84E-148	endodermis
LOC-Os07g44740	4.97E-152	1.664727159	0.947	0.432	1.95E-147	endodermis
LOC-Os03g18720	8.11E-152	0.535890488	0.604	0.105	3.18E-147	endodermis
LOC-Os11g43900	1.17E-151	1.613584543	1	0.972	4.58E-147	endodermis
LOC-Os07g34390	1.24E-151	0.252904345	0.284	0.022	4.86E-147	endodermis
LOC-Os09g31031	2.70E-149	0.962639443	0.495	0.073	1.06E-144	endodermis
LOC-Os12g25710	4.00E-149	0.849781422	0.723	0.171	1.57E-144	endodermis
LOC-Os06g48230	4.54E-149	0.757400081	0.726	0.168	1.78E-144	endodermis
LOC-Os07g02210	6.42E-147	0.96121501	0.754	0.206	2.52E-142	endodermis
LOC-Os01g64690	6.26E-146	0.391168133	0.491	0.07	2.45E-141	endodermis
LOC-Os06g10050	2.13E-145	0.433300324	0.344	0.034	8.33E-141	endodermis
LOC-Os03g06670	6.25E-142	0.411192898	0.133	0.004	2.45E-137	endodermis
LOC-Os07g01090	9.57E-142	0.295708399	0.126	0.003	3.75E-137	endodermis
LOC-Os08g44380	1.22E-141	1.270848446	0.793	0.264	4.78E-137	endodermis
LOC-Os11g36050	4.81E-141	0.385973316	0.449	0.062	1.89E-136	endodermis
LOC-Os02g51620	5.13E-141	0.530474121	0.368	0.041	2.01E-136	endodermis
LOC-Os05g49150	6.27E-141	0.384753322	0.474	0.067	2.46E-136	endodermis
LOC-Os08g19850	1.11E-140	0.295154978	0.396	0.046	4.36E-136	endodermis
LOC-Os10g10434	2.44E-140	0.281822952	0.407	0.049	9.59E-136	endodermis
LOC-Os03g46730	9.04E-140	0.694758091	0.695	0.168	3.55E-135	endodermis
LOC-Os06g45670	8.02E-139	0.843616701	0.73	0.203	3.14E-134	endodermis
LOC-Os09g35900	1.49E-138	0.848664547	0.772	0.224	5.84E-134	endodermis
LOC-Os11g03920	2.53E-138	0.447908458	0.537	0.089	9.93E-134	endodermis
LOC-Os02g47850	4.61E-138	0.428581036	0.502	0.076	1.81E-133	endodermis
LOC-Os12g02589	1.20E-137	0.764090272	0.663	0.152	4.72E-133	endodermis
LOC-Os06g35200	9.02E-137	0.251481129	0.246	0.018	3.54E-132	endodermis
LOC-Os01g33450	5.24E-134	0.428565865	0.519	0.084	2.06E-129	endodermis
LOC-Os07g19190	1.56E-133	0.476771927	0.579	0.107	6.13E-129	endodermis
LOC-Os04g34930	2.81E-133	0.284676106	0.414	0.053	1.10E-128	endodermis
LOC-Os03g61680	1.14E-132	1.015893341	0.881	0.363	4.48E-128	endodermis
LOC-Os01g60660	6.71E-132	0.252969917	0.382	0.046	2.63E-127	endodermis
LOC-Os10g34802	2.11E-131	1.059693072	0.961	0.493	8.27E-127	endodermis
LOC-Os08g05530	4.25E-131	0.683093525	0.688	0.164	1.67E-126	endodermis
LOC-Os05g01230	1.04E-130	0.392453792	0.372	0.045	4.09E-126	endodermis
LOC-Os03g02750	1.26E-130	0.352327956	0.351	0.039	4.93E-126	endodermis
LOC-Os12g38170	2.11E-130	1.021639791	0.481	0.077	8.29E-126	endodermis
LOC-Os12g43100	1.50E-128	0.251908879	0.368	0.044	5.90E-124	endodermis
LOC-Os03g10120	4.01E-128	0.283193071	0.418	0.056	1.57E-123	endodermis
LOC-Os11g34350	1.56E-127	0.34075357	0.439	0.064	6.12E-123	endodermis
LOC-Os04g49620	2.81E-126	0.443402968	0.467	0.074	1.10E-121	endodermis
LOC-Os02g44930	7.46E-126	0.335559139	0.418	0.057	2.92E-121	endodermis
LOC-Os03g08059	1.20E-125	0.472123412	0.589	0.119	4.71E-121	endodermis
LOC-Os01g16550	5.30E-125	0.8027124	0.8	0.257	2.08E-120	endodermis
LOC-Os07g028101	1.07E-123	1.082746357	0.849	0.277	4.21E-119	endodermis
LOC-Os08g06885	1.70E-123	0.273179453	0.393	0.051	6.66E-119	endodermis
LOC-Os10g42860	1.96E-123	0.714369356	0.684	0.184	7.70E-119	endodermis
LOC-Os05g43820	2.69E-123	0.267981563	0.204	0.013	1.05E-118	endodermis
LOC-Os08g08040	2.34E-122	0.65886556	0.747	0.201	9.18E-118	endodermis
LOC-Os07g13950	5.94E-121	0.269590836	0.382	0.05	2.33E-116	endodermis
LOC-Os04g58055	1.52E-120	0.364106252	0.46	0.072	5.95E-116	endodermis
LOC-Os01g42529	1.64E-120	0.670269296	0.604	0.136	6.44E-116	endodermis
LOC-Os06g11660	3.88E-120	0.322270042	0.228	0.018	1.52E-115	endodermis
LOC-Os03g60620	4.84E-120	0.912410276	0.702	0.196	1.90E-115	endodermis
LOC-Os11g26760	5.69E-120	0.843787189	0.305	0.033	2.23E-115	endodermis
LOC-Os04g38900	5.97E-119	0.366390878	0.474	0.078	2.34E-114	endodermis
LOC-Os08g01859	7.15E-119	0.675375538	0.768	0.24	2.80E-114	endodermis
LOC-Os09g38540	1.61E-118	0.381261554	0.309	0.034	6.33E-114	endodermis
LOC-Os08g31950	2.70E-118	1.149240737	0.604	0.139	1.06E-113	endodermis
LOC-Os12g09580	2.99E-118	0.339121473	0.418	0.06	1.17E-113	endodermis
LOC-Os01g13520	7.29E-118	0.383718888	0.361	0.047	2.86E-113	endodermis
LOC-Os12g34980	1.44E-117	0.258739942	0.347	0.043	5.63E-113	endodermis
LOC-Os01g12650	4.29E-116	0.642088158	0.533	0.109	1.68E-111	endodermis
LOC-Os12g37590	7.05E-116	0.526712499	0.575	0.126	2.76E-111	endodermis
LOC-Os03g28190	3.46E-115	0.425698332	0.365	0.049	1.36E-110	endodermis
LOC-Os07g44620	6.12E-115	0.811483195	0.723	0.224	2.40E-110	endodermis
LOC-Os06g45350	6.20E-115	0.292588203	0.288	0.03	2.43E-110	endodermis
LOC-Os02g08090	7.50E-115	1.119194267	0.923	0.541	2.94E-110	endodermis
LOC-Os02g48730	3.51E-114	0.29584168	0.463	0.077	1.38E-109	endodermis
LOC-Os01g71230	4.36E-114	1.207084429	0.905	0.476	1.71E-109	endodermis
LOC-Os03g22950	6.80E-114	1.065097013	0.937	0.592	2.67E-109	endodermis
LOC-Os03g17140	1.31E-113	0.313004941	0.463	0.075	5.15E-109	endodermis
LOC-Os12g41400	5.34E-113	0.260523743	0.375	0.051	2.10E-108	endodermis
LOC-Os06g15420	6.60E-113	0.266272061	0.379	0.051	2.59E-108	endodermis
LOC-Os04g41860	2.43E-112	0.263180008	0.319	0.037	9.52E-108	endodermis
LOC-Os03g55280	9.56E-112	0.491874502	0.54	0.107	3.75E-107	endodermis
LOC-Os08g01660	2.24E-111	0.552517817	0.653	0.167	8.80E-107	endodermis
LOC-Os07g09450	3.62E-111	0.332716361	0.463	0.077	1.42E-106	endodermis
LOC-Os03g206301	5.08E-111	1.081069663	0.958	0.608	1.99E-106	endodermis
LOC-Os02g38060	2.01E-110	0.329982536	0.442	0.073	7.87E-106	endodermis
LOC-Os03g55150	2.81E-110	1.205302221	0.979	0.795	1.10E-105	endodermis
LOC-Os12g29340	1.05E-109	0.354670552	0.467	0.083	4.11E-105	endodermis
LOC-Os05g48290	1.49E-108	0.459404549	0.481	0.092	5.83E-104	endodermis
LOC-Os01g14950	4.41E-108	0.539973394	0.66	0.165	1.73E-103	endodermis
LOC-Os01g39010	1.49E-107	0.375364258	0.509	0.098	5.86E-103	endodermis
LOC-Os01g57840	1.06E-106	1.020376984	0.684	0.189	4.15E-102	endodermis
LOC-Os01g66110	1.74E-106	0.591932559	0.614	0.148	6.81E-102	endodermis
LOC-Os01g15979	4.01E-106	0.664884898	0.796	0.287	1.57E-101	endodermis
LOC-Os01g51300	9.66E-106	0.309684486	0.414	0.066	3.79E-101	endodermis
LOC-Os11g11390	6.08E-105	1.347265034	0.902	0.557	2.38E-100	endodermis
LOC-Os12g35570	8.20E-105	0.29348439	0.446	0.074	3.22E-100	endodermis
LOC-Os12g29344	8.48E-105	0.43618081	0.582	0.13	3.32E-100	endodermis
LOC-Os10g34670	8.72E-105	0.593499871	0.667	0.191	3.42E-100	endodermis
LOC-Os06g01370	6.66E-104	0.489362759	0.6	0.144	2.61E-99	endodermis
LOC-Os05g16660	8.58E-104	0.280063787	0.407	0.063	3.36E-99	endodermis
